,Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25,Sensor-26,Sensor-27,Sensor-29,Sensor-30,Sensor-33,Sensor-34,Sensor-38,Sensor-39,Sensor-40,Sensor-41,Sensor-42,Sensor-44,Sensor-45,Sensor-46,Sensor-47,Sensor-48,Sensor-49,Sensor-51,Sensor-52,Sensor-54,Sensor-55,Sensor-56,Sensor-57,Sensor-58,Sensor-59,Sensor-60,Sensor-62,Sensor-63,Sensor-64,Sensor-65,Sensor-66,Sensor-67,Sensor-68,Sensor-69,Sensor-71,Sensor-72,Sensor-74,Sensor-76,Sensor-77,Sensor-78,Sensor-79,Sensor-80,Sensor-81,Sensor-82,Sensor-83,Sensor-84,Sensor-85,Sensor-86,Sensor-87,Sensor-88,Sensor-89,Sensor-90,Sensor-91,Sensor-92,Sensor-93,Sensor-94,Sensor-95,Sensor-96,Sensor-100,Sensor-101,Sensor-102,Sensor-103,Sensor-104,Sensor-105,Sensor-108,Sensor-109,Sensor-110,Sensor-111,Sensor-112,Sensor-113,Sensor-114,Sensor-115,Sensor-116,Sensor-117,Sensor-118,Sensor-119,Sensor-120,Sensor-121,Sensor-122,Sensor-123,Sensor-124,Sensor-127,Sensor-129,Sensor-130,Sensor-132,Sensor-133,Sensor-134,Sensor-135,Sensor-136,Sensor-137,Sensor-138,Sensor-139,Sensor-140,Sensor-141,Sensor-143,Sensor-144,Sensor-145,Sensor-146,Sensor-147,Sensor-148,Sensor-149,Sensor-151,Sensor-152,Sensor-153,Sensor-156,Sensor-157,Sensor-160,Sensor-161,Sensor-162,Sensor-163,Sensor-164,Sensor-165,Sensor-166,Sensor-167,Sensor-168,Sensor-169,Sensor-170,Sensor-171,Sensor-172,Sensor-173,Sensor-174,Sensor-176,Sensor-177,Sensor-178,Sensor-181,Sensor-182,Sensor-183,Sensor-184,Sensor-185,Sensor-189,Sensor-196,Sensor-197,Sensor-198,Sensor-199,Sensor-200,Sensor-201,Sensor-202,Sensor-203,Sensor-204,Sensor-205,Sensor-206,Sensor-208,Sensor-209,Sensor-211,Sensor-212,Sensor-213,Sensor-214,Sensor-215,Sensor-216,Sensor-217,Sensor-218,Sensor-219,Sensor-220,Sensor-221,Sensor-222,Sensor-223,Sensor-224,Sensor-225,Sensor-226,Sensor-228,Sensor-229,Sensor-239,Sensor-240,Sensor-245,Sensor-246,Sensor-247,Sensor-248,Sensor-249,Sensor-253,Sensor-254,Sensor-256,Sensor-268,Sensor-269,Sensor-270,Sensor-317,Sensor-334,Sensor-344,Sensor-346,Sensor-347,Sensor-359,Sensor-368,Sensor-413,Sensor-419,Sensor-420,Sensor-424,Sensor-433,Sensor-434,Sensor-439,Sensor-440,Sensor-461,Sensor-469,Sensor-473,Sensor-481,Sensor-483,Sensor-484,Sensor-485,Sensor-486,Sensor-487,Sensor-488,Sensor-489,Sensor-490,Sensor-500,Sensor-501,Sensor-511,Sensor-512,Sensor-547,Sensor-548,Sensor-549,Sensor-550,Sensor-551,Sensor-552,Sensor-556,Sensor-559,Sensor-560,Sensor-563,Sensor-564,Sensor-565,Sensor-566,Sensor-571,Sensor-572,Sensor-573,Sensor-579,Sensor-580,Sensor-582,Sensor-583,Sensor-584,Good/Bad
70,3066.38,2473.1,2171.5,1028.444,0.7899,101.5122,0.1224,1.3623,-0.0076,0.0112,0.9716,198.2711,8.7205,414.0762,10.2023,0.9772,12.478,1.4041,-5497.5,2684.5,-4696.6667,115.5,1.2857,2.0055,74.1222,2.2,83.4448,8.5571,66.145,87.2353,118.052,78.29,2.791,348.9273,10.1481,136.1836,726.5575,1.0924,137.5591,622.67,60.04,4.619,4.869,2837.0,0.9345,0.9486,4.676,-4.9682,10.5755,111.2155,10.4818,24.9682,31.3031,695.2545,1.0246,150.9227,612.1882,123.8333,,-0.0114,-0.0029,0.0607,0.0553,0.0021,-0.0097,0.0139,0.0159,7.5173,0.1364,,2.4145,0.9874,1726.6365,0.1919,9392.28,-0.0677,0.0025,0.0012,-0.0001,0.0001,0.0186,0.0,0.0,-0.0271,-0.0117,-0.0003,-0.2033,-0.0959,,,,0.4578,0.9483,0.0,752.7343,0.991,59.1021,0.5943,0.9791,6.3713,15.77,6.442,15.81,2.521,3.204,-1.608,0.9972,2.2631,1009.36,37.0776,120,153.7,142.0,59.5,390.657,0.0802,9.22,0.0031,0.1066,0.0316,0.0549,0.012,6.6674,6.012,23.201,0.3844,0.18,0.0989,593,239,3147,1816,0.21,0.061,0.205,2.7,1.0,0.1,0.331,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,19.1,0.451,3.87,24.686,0.1353,11.431,0.247,2.83,18.59,0.229,5.25,19.27,2.83,4.7811,27.544,0.1725,2.82,19.27,79.025,0.0708,0.0514,0.0445,0.0302,0.0669,0.1156,0.0882,0.0351,2.9896,0.004,,0.0309,0.0031,147.1819,0.028,939.5,0.0334,0.0166,0.0043,0.0065,,,,0.0279,0.0406,2.0441,0.0311,0.3144,0.0711,13.72,3.3787,5.9198,6.1754,6.5835,,,,0.0026,37.9852,418.543,489.3593,68.9414,67.005,0.0,45.4545,61.8557,19.039,56.9625,183.8423,63.8156,621.0526,0.0,73.251,54.5865,0.0,0.0,632.2581,221.1024,0.0,0.0,36.7521,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,0.9984,0.3869,269.884,0.8252,7.4,0.1155,526.5336,2.6194,9.6,,,,0.4998,0.0102,-1
71,3043.18,2545.53,2192.3778,1110.5453,0.8147,99.2922,0.1226,1.3824,-0.0001,-0.005,0.9509,203.6304,10.463,419.1244,8.9907,0.9603,12.478,1.4154,-5398.75,2711.0,-2093.5,673.0,1.2695,2.018,73.6111,2.8778,85.4487,8.6695,66.2322,86.6658,118.1258,79.21,3.559,352.3436,10.0281,134.7255,726.1715,1.1066,139.1945,626.2636,60.2902,4.619,4.869,2837.0,0.9345,0.9486,4.676,-0.9136,10.4097,113.8118,6.8216,20.9136,26.89,699.2815,1.0892,155.2255,620.6382,117.5841,466.7805,-0.0218,-0.0141,-0.0096,0.0567,-0.006,-0.0197,-0.0169,0.0341,7.3324,0.1279,,2.3992,0.99,1832.1613,0.1986,8414.6299,0.121,0.0014,0.0013,0.0001,-0.0005,-0.0781,-0.0009,0.0003,0.0159,-0.0117,0.001,0.3211,0.0393,,,,,0.9287,0.0,688.8368,0.9908,58.7002,0.6058,0.9791,6.3085,15.8,6.369,15.85,2.842,3.451,0.0473,0.9965,2.2756,1004.78,44.6472,87,130.9,109.1,57.6001,544.252,0.089,4.29,0.0033,0.1217,0.0845,0.08,0.0247,8.0927,5.881,5.771,1.0015,0.18,0.1173,225,227,3170,302,0.06,0.05,0.156,3.0,1.2,0.128,0.334,0.7362,0.0627,0.3562,0.6906,0.8576,0.2395,0.253,18.31,0.795,5.62,26.817,0.0976,17.905,0.247,4.08,21.18,0.192,6.94,11.82,4.08,5.837,30.282,0.1518,9.11,17.96,63.146,0.0762,0.051,0.0418,0.0081,0.0303,0.0849,0.0868,0.0381,3.9207,0.0019,,0.0349,0.0018,146.7773,0.0349,573.5996,0.0842,0.0122,0.0044,0.0045,,,,,0.0345,4.0684,0.0242,0.5063,0.08,8.49,2.3972,5.9107,5.7433,5.1425,4.6386,2.2973,,0.0134,49.0076,0.0,0.0,56.2076,151.4211,44.8737,41.6988,60.3457,29.698,446.5672,173.2733,53.7028,349.5413,361.0619,436.5535,14.292,501.3444,431.5121,512.8508,111.6484,0.0,952.1951,37.6068,428.5714,1.3188,399.924,74.654,0.9433,13.85,1.27,71.5275,1.0442,0.5682,266.216,0.8594,5.31,0.3822,526.5336,2.6194,9.6,,,,0.4989,0.0131,-1
72,2978.57,2559.8,2180.5556,1165.1351,0.7892,101.4578,0.1226,1.3907,0.0017,-0.0045,0.9689,197.1311,8.8723,417.9476,9.6166,0.9801,12.5429,1.3993,-5217.25,2508.75,-3820.75,-9440.0,1.2755,1.9925,73.3778,1.8,83.4093,8.3663,66.0272,87.0807,117.9414,80.62,3.256,349.2782,10.1779,144.2236,738.0399,1.0661,140.7273,634.2291,63.9022,4.569,4.839,2863.0,0.9297,0.9443,4.6904,-3.65,10.2392,120.5736,6.2481,23.65,28.6073,709.4326,1.068,156.1791,629.1091,110.875,,-0.0038,-0.0231,-0.0177,0.0327,0.013,-0.0131,-0.0109,-0.0052,6.9806,0.1361,0.1125,2.3665,0.9891,1842.3669,0.1743,9268.23,0.071,0.0012,0.002,-0.0002,0.0,0.0158,-0.0003,-0.0001,-0.0726,-0.0122,-0.0002,-0.0043,-0.1031,0.9779,101.2605,230.6108,0.4641,0.9294,0.0,825.1554,0.9666,57.5845,0.6092,0.9645,6.436,15.77,6.442,15.81,2.521,3.204,-1.608,0.9972,2.2631,1009.36,37.0776,63,112.6,101.6,54.0999,400.697,0.0727,7.86,0.0037,0.1583,0.0589,0.0361,0.0079,3.947,3.693,9.529,0.4697,0.22,0.0681,352,469,274,16464,0.135,0.06,0.139,2.2,1.3,0.093,0.301,0.482,0.1102,0.2655,0.615,0.7753,0.2058,0.151,18.26,0.562,11.98,32.542,0.1577,33.721,0.322,4.72,14.73,0.911,16.19,10.4,4.72,5.689,30.147,0.2621,7.34,17.36,76.999,0.0905,0.0416,0.0321,0.0315,0.0815,0.0858,0.1033,0.0446,5.6196,0.0057,0.0111,0.0577,0.0013,158.1512,0.0469,1394.5,0.0115,0.0168,0.0023,0.0061,0.0008,0.3694,5.9436,0.0148,0.0278,3.7027,0.039,0.5078,0.0711,13.72,3.3787,5.9777,4.936,5.1588,,,0.0031,0.0039,34.3906,0.0,793.4066,41.6241,7.1714,174.4068,72.2222,72.093,52.7697,129.3151,166.4507,69.4467,0.0,179.6976,181.1001,96.2567,626.6218,656.2141,945.5378,857.6923,1000.0,853.3333,18.7755,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,1.0141,0.6444,247.772,0.8344,5.21,0.1763,528.7918,2.5088,10.33,,,,0.5,0.0176,-1
73,2825.67,2286.09,2210.2778,2120.576,1.07,95.1089,0.123,1.3947,0.0075,-0.0146,0.9567,196.8942,9.1545,427.3193,9.6319,0.9736,12.5488,1.4063,-5394.75,2516.5,-3686.5,-2969.25,1.3295,2.0075,70.3111,2.8889,84.052,8.8581,66.1061,86.9034,117.8936,13.6,5.31,352.0464,10.0022,135.4527,728.1972,1.308,141.2745,628.7736,227.8526,4.606,4.86,2844.0,0.9341,0.9476,4.7319,-2.5345,10.4187,112.9182,14.0791,22.5345,28.3035,699.8936,1.0462,149.6718,614.6945,113.9356,,0.0054,0.0025,-0.0199,0.0512,-0.0187,-0.0401,0.006,0.0302,7.9984,0.1334,0.1138,2.3757,0.9871,1781.3522,0.2161,8164.9101,-0.0032,0.0025,-0.0108,0.0001,0.0,0.0242,-0.0001,0.0002,0.0092,-0.0119,-0.0003,0.0275,-0.0205,0.977,100.389,231.3647,0.4613,0.938,0.0,726.8828,0.9911,58.1223,0.5998,0.9799,6.3147,15.77,6.442,15.81,2.521,3.204,-1.608,0.9972,2.2631,1009.36,37.0776,89,167.4,228.9,96.2998,489.505,0.5996,6.54,0.0064,0.0995,0.0821,0.0583,0.0151,4.0858,6.719,13.357,0.5132,0.21,0.0614,829,410,1030,10583,0.115,0.093,0.206,1.9,1.0,0.151,0.497,0.5357,0.1389,0.206,0.4529,0.7208,0.1012,1.026,18.52,0.447,5.96,25.011,0.0761,77.494,0.729,10.12,17.9,0.167,8.57,24.8,10.12,14.051,36.874,0.1583,4.16,24.8,85.786,0.0781,0.0556,0.0485,0.0225,0.0785,0.0873,0.1226,0.0629,1.8106,0.0018,0.0114,0.0931,0.0025,111.8672,0.166,714.6001,0.0148,0.0155,0.0044,0.0044,0.0021,1.1851,2.5557,0.02,0.0252,1.5156,0.0253,0.3978,0.0711,13.72,3.3787,5.5803,5.2427,7.854,,,0.0028,0.0038,23.0836,0.0,400.0,73.396,27.9398,356.42,34.6154,62.5115,34.0106,399.2826,176.1484,75.2934,0.0,0.0,244.0252,43.9453,418.6667,217.9775,0.0,208.4507,594.9749,143.0219,37.0137,0.0,1.0809,410.918,74.342,0.7258,18.44,1.69,67.1489,0.977,0.3928,260.832,0.6222,5.35,0.2053,533.2873,2.3473,10.93,,,,0.4974,0.0171,-1
74,2993.98,2456.25,2191.1333,2197.657,1.1569,89.7222,0.1251,1.5196,0.0183,-0.0008,0.9688,196.7611,6.9155,402.2797,9.8192,0.9798,12.5106,1.3968,-5397.5,2684.0,-3392.5,117.0,1.2847,1.9965,67.0889,2.8667,84.4905,8.7997,66.3839,86.3298,118.489,80.22,4.042,354.0227,10.1794,127.0845,719.9267,1.3865,143.1636,624.2709,188.6761,4.602,4.845,2839.0,0.9315,0.9498,4.6322,0.86,10.6882,107.9445,14.0854,19.14,26.1131,693.8136,0.9261,150.27,610.1855,130.3605,,-0.0049,0.0173,0.0051,0.0186,0.0073,0.0404,-0.0135,-0.0051,7.8393,0.1355,0.1156,2.4103,0.9868,1823.4487,0.1984,8536.28,-0.1034,0.001,0.0007,0.0001,0.0001,0.0019,0.0001,0.0,-0.0436,-0.0128,0.0,-0.1587,-0.067,0.9756,100.3849,231.5242,0.4659,0.9346,0.0,731.7544,0.9617,57.7769,0.5945,0.9629,6.2308,15.89,3.365,15.92,2.95,3.269,-0.4258,0.9977,2.2805,1009.8612,43.3555,153,136.2,92.3,64.7,387.6471,0.5405,3.91,0.0061,0.0676,0.0509,0.0536,0.0078,4.4685,4.471,13.372,0.5075,0.23,0.0429,361,243,331,869,0.117,0.127,0.224,2.9,1.4,0.092,0.477,0.9259,0.0771,0.3574,0.5997,0.743,0.2909,0.307,18.59,0.344,6.34,27.587,0.1296,49.366,1.02,2.41,19.54,0.319,4.86,18.58,2.41,4.828,29.125,0.0709,5.85,18.58,69.036,0.0954,0.0689,0.0307,0.0173,0.0783,0.0683,0.0872,0.0378,3.7903,0.002,0.0115,0.0495,0.0014,78.3778,0.0241,878.1997,0.0299,0.0169,0.0098,0.006,0.0025,0.7013,3.7055,0.039,0.027,4.9296,0.0186,0.2808,0.0497,24.787,5.7282,5.7839,6.1046,6.1651,,,0.0027,0.0041,17.6391,278.8086,0.0,64.6523,9.7568,742.735,48.8372,40.1163,26.1644,280.2326,131.9091,52.9577,0.0,397.6912,601.9608,93.1359,0.0,169.1641,645.9259,744.8276,0.0,0.0,76.7875,0.0,0.7158,406.252,74.63,0.4158,22.38,0.78,58.0884,0.9544,0.3069,264.272,0.5671,4.98,0.0877,530.5682,2.1417,10.87,,,,0.5024,0.0185,-1
75,2948.57,2526.19,2216.5,1111.5436,0.8373,99.9867,0.1205,1.4684,0.0013,0.0044,0.9557,198.3955,7.0167,405.8735,9.0208,0.9719,12.478,1.4127,-5543.0,2589.5,-3659.75,-6228.75,1.2997,1.98,73.7556,1.6778,84.3441,8.9833,66.0907,87.7644,119.6042,81.19,2.967,354.54,9.8849,142.2082,738.1704,1.2422,138.0691,634.8173,232.9264,4.588,4.839,2859.0,0.9279,0.9479,4.6359,-3.4991,10.4047,118.7091,13.6246,23.4991,31.3826,706.7877,1.0218,150.2536,621.1927,121.4202,,-0.0198,0.022,-0.0226,0.0613,0.0184,0.0251,-0.033,0.0174,8.1467,0.1453,,2.3918,0.97,1804.9217,0.2127,8708.38,-0.0185,0.0027,0.0017,0.0,0.0001,0.0,-0.0002,0.0001,-0.0115,-0.0128,0.0,-0.0476,0.1402,,,,0.4647,0.9293,0.0,749.3883,0.9908,59.1739,0.5975,0.9638,6.4398,15.89,3.365,15.92,2.95,3.269,-0.4258,0.9977,2.2805,1009.8612,43.3555,78,45.5,62.0,61.0,469.891,0.1151,7.38,0.0033,0.0825,0.0319,0.0463,0.0188,6.6761,8.428,77.851,0.9705,0.18,0.0371,294,161,1157,27425,0.118,0.123,0.104,2.2,1.0,0.1,0.281,0.6874,0.1686,0.3672,0.7341,0.7515,0.1593,0.264,19.82,0.747,12.23,31.04,0.1671,67.35,0.346,5.54,19.45,0.446,15.39,21.92,5.54,6.239,29.391,0.192,6.6,21.92,85.921,0.0594,0.0688,0.0435,0.0066,0.0431,0.0404,0.0852,0.0433,1.8895,0.0041,,0.0398,0.0029,59.1167,0.1268,691.5996,0.0159,0.0187,0.0049,0.0054,,,,0.0216,0.0225,2.2305,0.0201,0.2332,0.0497,24.787,5.7282,6.2725,6.4243,6.8283,,,,0.0031,42.2737,0.0,0.0,120.113,31.6142,440.297,59.6026,84.9057,28.9147,158.3268,160.8858,70.7634,300.7595,312.7273,192.691,10.7667,234.5578,160.796,257.9864,249.2086,583.4862,0.0,38.3562,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,1.0141,0.6444,269.764,0.766,5.15,0.1044,526.5336,2.6194,9.6,0.0211,0.0115,54.4761,0.5048,0.0118,-1
76,2966.39,2507.22,2171.5,1028.444,0.7899,101.5122,0.1224,1.3487,0.005,0.0006,0.9632,201.9133,9.3365,412.841,10.0515,0.9784,12.5504,1.4127,-5526.0,3397.75,-4184.5,-1684.25,1.305,1.9962,69.9222,2.6556,85.4838,8.7401,66.1541,86.8963,118.0474,78.53,2.821,353.49,9.8478,143.4345,737.3702,1.0739,132.9309,629.8555,53.8583,4.59,4.83,2855.0,0.9314,0.9503,4.659,-5.2327,10.3165,118.2018,13.3545,25.2327,31.0075,706.3627,0.9973,146.3582,617.8755,128.0822,466.7095,-0.0385,-0.0125,-0.0046,0.0643,0.0216,0.0239,-0.0171,-0.029,7.8402,0.1308,,2.4242,0.9659,1845.5824,0.2019,8528.8199,-0.0002,-0.0004,0.0009,-0.0001,0.0,0.0307,-0.0002,0.0,0.0173,-0.0124,-0.0004,0.1565,0.0519,,,,0.4617,0.9521,0.0,717.4347,0.9908,59.0849,0.5962,0.9653,6.2765,15.77,6.889,15.86,3.991,3.895,0.0473,0.9942,2.2757,1007.2099,39.4846,84,51.3,83.9,59.5,390.657,0.0802,9.22,0.0031,0.1033,0.0328,0.0322,0.0116,7.8708,4.504,8.482,0.4586,0.36,0.0375,843,3710,4007,2541,0.11,0.068,0.237,2.1,1.4,0.188,0.623,0.612,0.0979,0.1828,0.4433,0.6483,0.1249,0.885,23.09,0.937,11.33,31.6089,0.1821,22.889,0.299,6.17,17.52,0.908,13.73,17.07,6.17,7.4301,36.136,0.17,8.5,22.37,89.477,0.0904,0.06,0.048,0.0631,0.0527,0.081,0.088,0.0538,4.3094,0.0039,,0.0728,0.0092,69.1957,0.0282,967.8994,0.0198,0.0109,0.0044,0.009,,,,0.0307,0.0256,3.7456,0.0412,0.3393,0.0779,16.631,4.1624,6.7203,5.3708,7.1973,6.8255,2.2927,,0.0026,37.9852,656.0,0.0,48.241,95.7582,150.8683,52.7197,84.7695,42.4986,117.9117,127.8221,69.8591,234.6909,480.9619,0.0,98.2101,244.2642,338.9121,513.8686,185.1979,0.0,0.0,35.6275,0.0,1.7196,409.886,79.86,0.9796,22.21,1.13,56.9652,0.9984,0.3869,247.332,0.7331,6.0,0.143,504.9173,2.2656,438.87,,,,0.4983,0.0107,-1
77,3086.05,2417.34,2216.5,1111.5436,0.8373,99.9867,0.1205,1.4678,0.0024,-0.0017,0.9672,197.1539,7.7735,407.5213,9.6184,0.9728,12.478,1.4227,-5445.5,2691.75,-4249.25,9329.0,1.2905,1.984,72.3778,1.8,85.4438,8.4278,66.0827,87.1524,117.8352,80.18,2.97,351.2582,10.1357,132.0264,721.9532,1.1818,138.1364,621.4209,46.639,4.619,4.869,2837.0,0.9345,0.9486,4.676,-1.79,10.5575,110.2364,9.8464,21.79,27.6339,694.3193,1.0242,150.9327,611.5745,132.7925,,-0.0086,-0.0005,-0.0242,0.0384,0.0234,-0.0127,-0.0267,0.0102,8.1041,0.1282,0.112,2.417,0.9857,1843.0803,0.1957,9791.0999,-0.0201,0.0021,0.0007,0.0,0.0,0.0484,0.0,0.0,-0.0666,-0.0136,-0.0007,-0.2337,-0.152,0.9764,100.6133,231.372,0.4655,0.9402,0.0,844.8573,0.9912,58.4188,0.6,0.9608,6.5018,15.77,6.442,15.81,2.521,3.204,-1.608,0.9972,2.2631,1009.36,37.0776,95,177.2,106.8,61.0,469.891,0.1151,7.38,0.0033,0.1106,0.061,0.0407,0.0147,3.6894,4.02,15.33,0.4227,0.18,0.0246,1116,391,1856,14280,0.073,0.086,0.271,2.1,1.2,0.16,0.575,0.6458,0.0826,0.2308,0.601,0.7477,0.2384,0.207,24.35,0.47,9.64,26.693,0.153,14.093,0.247,8.19,17.91,0.222,5.04,18.93,8.19,9.5,31.175,0.1609,3.43,18.93,66.387,0.0644,0.0586,0.0298,0.0607,0.0503,0.1394,0.0915,0.0653,3.3873,0.0035,0.0088,0.052,0.0019,92.0819,0.0233,908.7002,0.0306,0.0218,0.0041,0.0059,0.0021,0.617,3.718,0.0196,0.0238,3.8886,0.0185,0.2596,0.0711,13.72,3.3787,6.1788,5.9408,6.4918,,,0.0024,0.0027,42.2737,0.0,0.0,51.7145,43.6783,153.0711,66.6667,109.5057,30.2172,457.5419,192.2539,49.9931,751.5682,0.0,123.2678,158.1759,215.3599,0.0,343.0178,638.6308,0.0,0.0,30.0366,907.6923,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,0.9984,0.3869,265.89,0.7765,6.44,0.2598,532.0973,2.1448,9.6,0.0187,0.019,101.3876,0.5007,0.0099,-1
78,2972.52,2454.8,2180.5556,1165.1351,0.7892,101.4578,0.1226,1.5424,0.0197,0.0034,0.9572,197.2811,9.2396,413.8255,9.8202,0.9761,12.5488,1.4206,-4971.75,2557.0,-4355.25,-4280.75,1.296,1.9888,70.0111,2.5889,85.4838,8.7401,66.1541,86.8963,118.0474,78.53,2.821,353.3891,9.986,133.3809,723.4327,1.1055,135.3764,622.1464,52.1883,4.612,4.885,2846.0,0.9337,0.9439,4.678,1.0309,10.4521,114.4118,11.6591,18.9691,21.9517,701.481,1.1766,144.5655,610.4873,52.3997,466.9839,-0.0027,-0.0121,-0.0043,0.0449,0.0125,-0.0109,-0.0181,-0.0201,7.8722,0.1308,,2.4445,0.9647,1872.8737,0.1946,8864.42,0.0231,-0.0026,0.0047,0.0002,0.0001,0.0251,0.0,0.0003,-0.0694,-0.0127,-0.0003,-0.1038,0.0095,,,,0.46,0.947,0.0,747.2486,0.991,58.324,0.6073,0.9751,6.4344,15.77,6.442,15.81,2.521,3.204,-1.608,0.9972,2.2631,1009.36,37.0776,132,121.1,138.1,54.0999,400.697,0.0727,7.86,0.0037,0.1268,0.0561,0.0628,0.016,4.327,6.787,6.884,0.4236,0.21,0.0795,2228,238,5737,12306,0.136,0.079,0.357,2.2,1.0,0.157,0.424,0.612,0.0979,0.1828,0.4433,0.6483,0.1249,0.885,21.14,0.566,5.28,25.464,0.1711,17.426,0.267,4.86,20.84,0.393,6.58,20.27,4.86,6.822,32.286,0.1232,7.48,20.27,18.124,0.0632,0.0476,0.0395,0.037,0.0953,0.0915,0.0892,0.0661,3.8542,0.0029,,0.0638,0.0103,191.9133,0.045,1600.4004,0.0199,0.0173,0.0051,0.0047,,,,0.0222,0.0161,1.4137,0.0203,0.5356,0.0711,13.72,3.3787,6.6719,5.6128,6.0444,6.0857,3.2413,,0.0051,34.3906,284.591,0.0,73.4553,131.7261,287.473,38.6266,68.2939,33.3906,471.4286,173.8554,34.588,0.0,393.3884,929.4118,82.4513,763.9279,841.3793,492.1379,328.4472,756.2945,371.5436,40.1575,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,1.0141,0.6444,261.094,0.5956,6.71,0.1483,504.9173,2.2656,438.87,,,,0.4989,0.0159,-1
79,2954.92,2412.76,2171.5,1028.444,0.7899,101.5122,0.1224,1.4418,-0.0002,0.0028,0.9621,201.3992,9.0371,416.5739,10.1146,0.9792,12.5429,1.4156,-5001.0,2672.0,-4744.0,2649.5,1.3048,2.0,73.7667,1.9667,83.4093,8.3663,66.0272,87.0807,117.9414,80.62,3.256,350.9136,10.0895,144.0418,738.9155,1.0994,139.4673,634.4227,56.919,4.569,4.839,2863.0,0.9297,0.9443,4.6904,-4.0109,10.3217,120.0309,6.4257,24.0109,29.7124,709.2031,1.0065,156.8291,628.8536,170.2767,,-0.0155,0.0023,-0.0265,0.0483,-0.0058,-0.0269,-0.0064,0.0195,7.2598,0.1334,0.1138,2.3813,0.9899,1819.2784,0.196,8374.33,0.0568,0.0009,0.0023,0.0,0.0,0.0019,-0.0001,0.0001,-0.0509,-0.0124,0.0,-0.0513,-0.0016,0.9777,101.1359,231.6155,0.4588,0.9417,0.0,732.9829,0.9644,55.9929,0.6071,0.9634,6.4909,15.77,6.442,15.81,2.521,3.204,-1.608,0.9972,2.2631,1009.36,37.0776,105,174.8,203.9,59.5,390.657,0.0802,9.22,0.0031,0.0685,0.0494,0.053,0.0127,7.9128,4.087,11.559,0.3216,0.22,0.016,2602,553,5051,18410,0.158,0.101,0.204,2.6,2.7,0.19,0.257,0.482,0.1102,0.2655,0.615,0.7753,0.2058,0.151,19.71,0.597,13.07,32.856,0.1151,22.671,0.322,7.94,16.79,0.732,16.89,11.5,7.94,7.133,30.855,0.2309,9.12,15.81,58.3,0.075,0.045,0.0201,0.054,0.0633,0.091,0.0947,0.0898,5.6471,0.0018,0.0133,0.0553,0.0014,123.1672,0.0333,1697.2002,0.0139,0.0157,0.0052,0.0072,0.0008,0.6704,2.5723,0.0469,0.0268,2.2475,0.0394,0.5351,0.0711,13.72,3.3787,6.0738,5.8439,5.3862,,,0.0035,0.0027,37.9852,0.0,0.0,45.2247,106.4713,694.8481,137.2881,130.7339,39.8303,197.9604,178.9685,34.2384,482.3151,0.0,75.9924,111.8012,0.0,337.9759,0.0,459.9232,0.0,678.9189,41.8933,0.0,0.5932,402.164,71.532,0.3496,15.43,0.76,58.9291,0.9984,0.3869,250.438,0.8005,8.8,0.1023,532.0973,2.1448,9.6,0.0118,0.0095,80.9167,0.5028,0.0129,-1
